disease,state,year,vaccine,incidence
POLIO,IL,1948,FALSE,13.209999999999999
POLIO,IL,1949,FALSE,33.48
POLIO,IL,1950,FALSE,21.88
POLIO,IL,1951,FALSE,19.22
POLIO,IL,1952,FALSE,37.15
POLIO,IL,1953,FALSE,22.29
POLIO,IL,1954,FALSE,23.86
POLIO,IL,1955,FALSE,13.62
POLIO,IL,1956,FALSE,19.11
POLIO,IL,1957,FALSE,3.59
POLIO,IL,1958,FALSE,2.4
POLIO,IL,1959,FALSE,2.13
POLIO,IL,1960,FALSE,1.54
POLIO,IL,1961,FALSE,0.37
POLIO,IL,1962,FALSE,0.64
POLIO,IL,1963,TRUE,0.17
POLIO,IL,1964,TRUE,0.06
POLIO,IL,1965,TRUE,0.02
POLIO,IL,1966,TRUE,0.02
POLIO,IL,1967,TRUE,0.01
POLIO,IL,1968,TRUE,0.03
POLIO,IN,1928,FALSE,0.94
POLIO,IN,1929,FALSE,0.48
POLIO,IN,1930,FALSE,4.97
POLIO,IN,1931,FALSE,1.92
POLIO,IN,1932,FALSE,0.75
POLIO,IN,1933,FALSE,1.3499999999999999
POLIO,IN,1934,FALSE,2.07
POLIO,IN,1935,FALSE,1.41
POLIO,IN,1936,FALSE,1.41
POLIO,IN,1937,FALSE,4.36
POLIO,IN,1938,FALSE,1.68
POLIO,IN,1939,FALSE,1.6099999999999999
POLIO,IN,1940,FALSE,12.45
POLIO,IN,1941,FALSE,3.3000000000000003
POLIO,IN,1942,FALSE,2.32
POLIO,IN,1943,FALSE,2.86
POLIO,IN,1944,FALSE,8.73
POLIO,IN,1945,FALSE,5.82
POLIO,IN,1946,FALSE,10.34
POLIO,IN,1947,FALSE,6.52
POLIO,IN,1948,FALSE,10.6
POLIO,IN,1949,FALSE,28.880000000000003
POLIO,IN,1950,FALSE,15.08
POLIO,IN,1951,FALSE,8.86
POLIO,IN,1952,FALSE,27.48
POLIO,IN,1953,FALSE,15.28
POLIO,IN,1954,FALSE,20.31
POLIO,IN,1955,FALSE,9.9
POLIO,IN,1956,FALSE,9.620000000000001
POLIO,IN,1957,FALSE,4.68
POLIO,IN,1958,FALSE,3.39
POLIO,IN,1959,FALSE,2.05
POLIO,IN,1960,FALSE,3.35
POLIO,IN,1961,FALSE,0.46
POLIO,IN,1962,FALSE,0.56
POLIO,IN,1963,TRUE,0.08
POLIO,IN,1964,TRUE,0.18
POLIO,IN,1966,TRUE,0.04
POLIO,IN,1967,TRUE,0.06
POLIO,IN,1968,TRUE,0.04
POLIO,KS,1928,FALSE,2.44
POLIO,KS,1929,FALSE,1.1400000000000001
POLIO,KS,1930,FALSE,41.25
POLIO,KS,1931,FALSE,1.7000000000000002
POLIO,KS,1932,FALSE,2.23
POLIO,KS,1933,FALSE,2.87
POLIO,KS,1934,FALSE,4.3
POLIO,KS,1935,FALSE,1.81
POLIO,KS,1936,FALSE,4.54
POLIO,KS,1937,FALSE,13.49
POLIO,KS,1938,FALSE,3.19
POLIO,KS,1939,FALSE,3.43
POLIO,KS,1940,FALSE,18.95
POLIO,KS,1941,FALSE,3.29
POLIO,KS,1942,FALSE,5.35
POLIO,KS,1943,FALSE,35.6
POLIO,KS,1944,FALSE,7.32
POLIO,KS,1945,FALSE,7.03
POLIO,KS,1946,FALSE,46.7
POLIO,KS,1947,FALSE,10.78
POLIO,KS,1948,FALSE,16.64
POLIO,KS,1949,FALSE,39.22
POLIO,KS,1950,FALSE,27.26
POLIO,KS,1951,FALSE,40.38
POLIO,KS,1952,FALSE,69.04
POLIO,KS,1953,FALSE,25.64
POLIO,KS,1954,FALSE,34.3
POLIO,KS,1955,FALSE,12.45
POLIO,KS,1956,FALSE,12.61
POLIO,KS,1957,FALSE,3.06
POLIO,KS,1958,FALSE,1.37
POLIO,KS,1959,FALSE,5.33
POLIO,KS,1960,FALSE,0.89
POLIO,KS,1961,FALSE,0.41
POLIO,KS,1964,TRUE,0.05
POLIO,KS,1965,TRUE,0.05
POLIO,KS,1967,TRUE,0.15000000000000002
POLIO,KY,1928,FALSE,1.9000000000000001
POLIO,KY,1929,FALSE,0.52
POLIO,KY,1930,FALSE,0.98
POLIO,KY,1931,FALSE,1.1
POLIO,KY,1932,FALSE,1.9400000000000002
POLIO,KY,1933,FALSE,1.6600000000000001
POLIO,KY,1934,FALSE,4.37
POLIO,KY,1935,FALSE,11.59
POLIO,KY,1936,FALSE,3.1
POLIO,KY,1937,FALSE,4.86
POLIO,KY,1938,FALSE,2.5900000000000003
POLIO,KY,1939,FALSE,5.83
POLIO,KY,1940,FALSE,5.37
POLIO,KY,1941,FALSE,7.390000000000001
POLIO,KY,1942,FALSE,4.41
POLIO,KY,1943,FALSE,5.14
POLIO,KY,1944,FALSE,23.78
POLIO,KY,1945,FALSE,3.7
POLIO,KY,1946,FALSE,3.2600000000000002
POLIO,KY,1947,FALSE,4.01
POLIO,KY,1948,FALSE,6.7
POLIO,KY,1949,FALSE,24.14
POLIO,KY,1950,FALSE,23.58
POLIO,KY,1951,FALSE,10.8
POLIO,KY,1952,FALSE,45.84
POLIO,KY,1953,FALSE,12.93
POLIO,KY,1954,FALSE,29.13
POLIO,KY,1955,FALSE,14.040000000000001
POLIO,KY,1956,FALSE,6.84
POLIO,KY,1957,FALSE,3.71
POLIO,KY,1958,FALSE,2.89
POLIO,KY,1959,FALSE,2.48
POLIO,KY,1960,FALSE,4.98
POLIO,KY,1961,FALSE,0.92
POLIO,KY,1962,FALSE,0.9
POLIO,KY,1963,TRUE,0.03
POLIO,KY,1965,TRUE,0.03
POLIO,KY,1968,TRUE,0
POLIO,LA,1928,FALSE,0.6000000000000001
POLIO,LA,1929,FALSE,0.39
POLIO,LA,1930,FALSE,14.53
POLIO,LA,1931,FALSE,1.4300000000000002
POLIO,LA,1932,FALSE,1.84
POLIO,LA,1933,FALSE,1.35
POLIO,LA,1934,FALSE,1.2
POLIO,LA,1935,FALSE,4.44
POLIO,LA,1936,FALSE,1.57
POLIO,LA,1937,FALSE,5.83
POLIO,LA,1938,FALSE,3.01
POLIO,LA,1939,FALSE,0.98
POLIO,LA,1940,FALSE,3.69
POLIO,LA,1941,FALSE,2.56
POLIO,LA,1942,FALSE,1.83
POLIO,LA,1943,FALSE,2.18
POLIO,LA,1944,FALSE,5.94
POLIO,LA,1945,FALSE,4.45
POLIO,LA,1946,FALSE,12.15
POLIO,LA,1947,FALSE,3.1
POLIO,LA,1948,FALSE,5.8100000000000005
POLIO,LA,1949,FALSE,8.84
POLIO,LA,1950,FALSE,14.91
POLIO,LA,1951,FALSE,29.42
POLIO,LA,1952,FALSE,31.55
POLIO,LA,1953,FALSE,14.99
POLIO,LA,1954,FALSE,18.69
POLIO,LA,1955,FALSE,12.48
POLIO,LA,1956,FALSE,20.75
POLIO,LA,1957,FALSE,5.71
POLIO,LA,1958,FALSE,2.4
POLIO,LA,1959,FALSE,3.27
POLIO,LA,1960,FALSE,1.6199999999999999
POLIO,LA,1961,FALSE,1.68
POLIO,LA,1962,FALSE,0.96
POLIO,LA,1963,TRUE,0.44999999999999996
POLIO,LA,1964,TRUE,0.03
POLIO,LA,1965,TRUE,0.06
POLIO,LA,1966,TRUE,0.03
POLIO,LA,1967,TRUE,0.03
POLIO,MA,1928,FALSE,8.68
POLIO,MA,1929,FALSE,2.81
POLIO,MA,1930,FALSE,11.82
POLIO,MA,1931,FALSE,34.1
POLIO,MA,1932,FALSE,1.44
POLIO,MA,1933,FALSE,8.36
POLIO,MA,1934,FALSE,1.76
POLIO,MA,1935,FALSE,32.73
POLIO,MA,1936,FALSE,1.35
POLIO,MA,1937,FALSE,8.3
POLIO,MA,1938,FALSE,2.66
POLIO,MA,1939,FALSE,1.56
POLIO,MA,1940,FALSE,1
POLIO,MA,1941,FALSE,3.89
POLIO,MA,1942,FALSE,0.99
POLIO,MA,1943,FALSE,4.8500000000000005
POLIO,MA,1944,FALSE,9.870000000000001
POLIO,MA,1945,FALSE,11.790000000000001
POLIO,MA,1946,FALSE,9.08
POLIO,MA,1947,FALSE,7.69
POLIO,MA,1948,FALSE,4.0200000000000005
POLIO,MA,1949,FALSE,38.11
POLIO,MA,1950,FALSE,10.87
POLIO,MA,1951,FALSE,6.3
POLIO,MA,1952,FALSE,10.49
POLIO,MA,1953,FALSE,13.07
POLIO,MA,1954,FALSE,21.41
POLIO,MA,1955,FALSE,72.64
POLIO,MA,1956,FALSE,2.24
POLIO,MA,1957,FALSE,0.5
POLIO,MA,1958,FALSE,0.58
POLIO,MA,1959,FALSE,1.5999999999999999
POLIO,MA,1960,FALSE,0.72
POLIO,MA,1961,FALSE,0.32
POLIO,MA,1962,FALSE,0.14
POLIO,MA,1963,TRUE,0.06
POLIO,MA,1968,TRUE,0.02
POLIO,MD,1928,FALSE,18.16
POLIO,MD,1929,FALSE,1.3199999999999998
POLIO,MD,1930,FALSE,2.59
POLIO,MD,1931,FALSE,3.1799999999999997
POLIO,MD,1932,FALSE,2.34
POLIO,MD,1933,FALSE,2.94
POLIO,MD,1934,FALSE,1.73
POLIO,MD,1935,FALSE,6.34
POLIO,MD,1936,FALSE,1.8
POLIO,MD,1937,FALSE,4.86
POLIO,MD,1938,FALSE,2.04
POLIO,MD,1939,FALSE,1.74
POLIO,MD,1940,FALSE,0.71
POLIO,MD,1941,FALSE,11.81
POLIO,MD,1942,FALSE,1.6600000000000001
POLIO,MD,1943,FALSE,0.8700000000000001
POLIO,MD,1944,FALSE,19.24
POLIO,MD,1945,FALSE,7.12
POLIO,MD,1946,FALSE,4.72
POLIO,MD,1947,FALSE,4.97
POLIO,MD,1948,FALSE,5.98
POLIO,MD,1949,FALSE,10.75
POLIO,MD,1950,FALSE,30.27
POLIO,MD,1951,FALSE,5.94
POLIO,MD,1952,FALSE,7.8
POLIO,MD,1953,FALSE,21.17
POLIO,MD,1954,FALSE,9.16
POLIO,MD,1955,FALSE,9.4
POLIO,MD,1956,FALSE,3.98
POLIO,MD,1957,FALSE,1.3900000000000001
POLIO,MD,1958,FALSE,0.9
POLIO,MD,1959,FALSE,0.8
POLIO,MD,1960,FALSE,5.11
POLIO,MD,1961,FALSE,1.38
POLIO,MD,1962,FALSE,0.06
POLIO,MD,1963,TRUE,0.09
POLIO,MD,1964,TRUE,0.03
POLIO,MD,1965,TRUE,0.03
POLIO,MD,1967,TRUE,0.06
POLIO,ME,1928,FALSE,6.09
POLIO,ME,1929,FALSE,1.67
POLIO,ME,1930,FALSE,19.49
POLIO,ME,1931,FALSE,14.87
POLIO,ME,1932,FALSE,7.47
POLIO,ME,1933,FALSE,8.04
POLIO,ME,1934,FALSE,2.52
POLIO,ME,1935,FALSE,19.16
POLIO,ME,1936,FALSE,4.1899999999999995
POLIO,ME,1937,FALSE,15.819999999999999
POLIO,ME,1938,FALSE,5.05
POLIO,ME,1939,FALSE,0.48
POLIO,ME,1940,FALSE,0.78
POLIO,ME,1941,FALSE,4.92
POLIO,ME,1942,FALSE,4.01
POLIO,ME,1943,FALSE,2.21
POLIO,ME,1944,FALSE,2.65
POLIO,ME,1945,FALSE,9.65
POLIO,ME,1946,FALSE,6.779999999999999
POLIO,ME,1947,FALSE,5.59
POLIO,ME,1948,FALSE,5.07
POLIO,ME,1949,FALSE,51.59
POLIO,ME,1950,FALSE,10.620000000000001
POLIO,ME,1951,FALSE,5.5
POLIO,ME,1952,FALSE,16.3
POLIO,ME,1953,FALSE,35.07
POLIO,ME,1954,FALSE,14.700000000000001
POLIO,ME,1955,FALSE,20.04
POLIO,ME,1956,FALSE,2.27
POLIO,ME,1957,FALSE,0.98
POLIO,ME,1958,FALSE,0.21
POLIO,ME,1959,FALSE,4.79
POLIO,ME,1960,FALSE,5.22
POLIO,ME,1961,FALSE,0.6000000000000001
POLIO,ME,1963,TRUE,0.1
POLIO,MI,1928,FALSE,1.54
POLIO,MI,1929,FALSE,3.8
POLIO,MI,1930,FALSE,4.2
POLIO,MI,1931,FALSE,23.66
POLIO,MI,1932,FALSE,2.32
POLIO,MI,1933,FALSE,1.9000000000000001
POLIO,MI,1934,FALSE,4.75
POLIO,MI,1935,FALSE,12.86
POLIO,MI,1936,FALSE,3.04
POLIO,MI,1937,FALSE,9.2
POLIO,MI,1938,FALSE,2.88
POLIO,MI,1939,FALSE,16.34
POLIO,MI,1940,FALSE,20.95
POLIO,MI,1941,FALSE,5.11
POLIO,MI,1942,FALSE,2.48
POLIO,MI,1943,FALSE,4.16
POLIO,MI,1944,FALSE,15.09
POLIO,MI,1945,FALSE,4.59
POLIO,MI,1946,FALSE,14.09
POLIO,MI,1947,FALSE,11.52
POLIO,MI,1948,FALSE,12.46
POLIO,MI,1949,FALSE,46.11
POLIO,MI,1950,FALSE,31.45
POLIO,MI,1951,FALSE,22.79
POLIO,MI,1952,FALSE,46.8
POLIO,MI,1953,FALSE,33.86
POLIO,MI,1954,FALSE,30.87
POLIO,MI,1955,FALSE,14.71
POLIO,MI,1956,FALSE,9.72
POLIO,MI,1957,FALSE,6.7700000000000005
POLIO,MI,1958,FALSE,16.06
POLIO,MI,1959,FALSE,3.52
POLIO,MI,1960,FALSE,1.19
POLIO,MI,1961,FALSE,0.5
POLIO,MI,1962,FALSE,0.28
POLIO,MI,1963,TRUE,0.23
POLIO,MI,1964,TRUE,0.04
POLIO,MI,1965,TRUE,0.01
POLIO,MI,1966,TRUE,0.01
POLIO,MI,1967,TRUE,0.03
POLIO,MI,1968,TRUE,0.03
POLIO,MN,1928,FALSE,7.78
POLIO,MN,1929,FALSE,1.2
POLIO,MN,1930,FALSE,14.74
POLIO,MN,1931,FALSE,28.32
POLIO,MN,1932,FALSE,4.17
POLIO,MN,1933,FALSE,11.75
POLIO,MN,1934,FALSE,3.57
POLIO,MN,1935,FALSE,2.56
POLIO,MN,1936,FALSE,1.12
POLIO,MN,1937,FALSE,12.11
POLIO,MN,1938,FALSE,3.76
POLIO,MN,1939,FALSE,19.44
POLIO,MN,1940,FALSE,10.78
POLIO,MN,1941,FALSE,9.4
POLIO,MN,1942,FALSE,2.98
POLIO,MN,1943,FALSE,5.39
POLIO,MN,1944,FALSE,18.83
POLIO,MN,1945,FALSE,9.48
POLIO,MN,1946,FALSE,66.81
POLIO,MN,1947,FALSE,17.72
POLIO,MN,1948,FALSE,49.55
POLIO,MN,1949,FALSE,64.39
POLIO,MN,1950,FALSE,19.69
POLIO,MN,1951,FALSE,19.22
POLIO,MN,1952,FALSE,101.96000000000001
POLIO,MN,1953,FALSE,73.17
POLIO,MN,1954,FALSE,22.1
POLIO,MN,1955,FALSE,16.91
POLIO,MN,1956,FALSE,6.28
POLIO,MN,1957,FALSE,1.5
POLIO,MN,1958,FALSE,0.96
POLIO,MN,1959,FALSE,4.11
POLIO,MN,1960,FALSE,1.64
POLIO,MN,1961,FALSE,0.24
POLIO,MN,1962,FALSE,0.21
POLIO,MN,1963,TRUE,0.09
POLIO,MN,1964,TRUE,0.06
POLIO,MN,1965,TRUE,0.03
POLIO,MN,1966,TRUE,0.03
POLIO,MO,1928,FALSE,0.75
POLIO,MO,1929,FALSE,0.48
POLIO,MO,1930,FALSE,5.78
POLIO,MO,1931,FALSE,1.75
POLIO,MO,1932,FALSE,0.27
POLIO,MO,1933,FALSE,0.95
POLIO,MO,1934,FALSE,0.95
POLIO,MO,1935,FALSE,1.18
POLIO,MO,1936,FALSE,1.8
POLIO,MO,1937,FALSE,9.91
POLIO,MO,1938,FALSE,2.98
POLIO,MO,1939,FALSE,0.67
POLIO,MO,1940,FALSE,5.68
POLIO,MO,1941,FALSE,1.08
POLIO,MO,1942,FALSE,2.03
POLIO,MO,1943,FALSE,4.57
POLIO,MO,1944,FALSE,4.58
POLIO,MO,1945,FALSE,7.25
POLIO,MO,1946,FALSE,25.83
POLIO,MO,1947,FALSE,7
POLIO,MO,1948,FALSE,8.58
POLIO,MO,1949,FALSE,34.27
POLIO,MO,1950,FALSE,10.51
POLIO,MO,1951,FALSE,17.43
POLIO,MO,1952,FALSE,25.42
POLIO,MO,1953,FALSE,21.91
POLIO,MO,1954,FALSE,16.05
POLIO,MO,1955,FALSE,6.37
POLIO,MO,1956,FALSE,10.08
POLIO,MO,1957,FALSE,3.0300000000000002
POLIO,MO,1958,FALSE,4.45
POLIO,MO,1959,FALSE,7.13
POLIO,MO,1960,FALSE,0.99
POLIO,MO,1961,FALSE,0.62
POLIO,MO,1962,FALSE,0.35000000000000003
POLIO,MO,1963,TRUE,0.04
POLIO,MO,1964,TRUE,0.08
POLIO,MO,1965,TRUE,0.02
POLIO,MO,1968,TRUE,0.04
POLIO,MS,1928,FALSE,1.55
POLIO,MS,1929,FALSE,0.7000000000000001
POLIO,MS,1930,FALSE,1.9000000000000001
POLIO,MS,1931,FALSE,1.75
POLIO,MS,1932,FALSE,1.25
POLIO,MS,1933,FALSE,0.45
POLIO,MS,1934,FALSE,1.1500000000000001
POLIO,MS,1935,FALSE,0.8
POLIO,MS,1936,FALSE,6.4
POLIO,MS,1937,FALSE,15.82
POLIO,MS,1938,FALSE,7.4
POLIO,MS,1939,FALSE,1.85
POLIO,MS,1940,FALSE,1.9000000000000001
POLIO,MS,1941,FALSE,7.07
POLIO,MS,1942,FALSE,2.88
POLIO,MS,1943,FALSE,1.69
POLIO,MS,1944,FALSE,4.17
POLIO,MS,1945,FALSE,4.0200000000000005
POLIO,MS,1946,FALSE,11.64
POLIO,MS,1947,FALSE,4.19
POLIO,MS,1948,FALSE,7.15
POLIO,MS,1949,FALSE,17.07
POLIO,MS,1950,FALSE,18.29
POLIO,MS,1951,FALSE,31.94
POLIO,MS,1952,FALSE,36.12
POLIO,MS,1953,FALSE,16.38
POLIO,MS,1954,FALSE,25.21
POLIO,MS,1955,FALSE,8.74
POLIO,MS,1956,FALSE,15.18
POLIO,MS,1957,FALSE,5.23
POLIO,MS,1958,FALSE,5.97
POLIO,MS,1959,FALSE,4.07
POLIO,MS,1960,FALSE,1.73
POLIO,MS,1961,FALSE,1.27
POLIO,MS,1962,FALSE,0.89
POLIO,MS,1963,TRUE,0.42
POLIO,MS,1964,TRUE,0.04
POLIO,MS,1965,TRUE,0.04
POLIO,MS,1966,TRUE,0.12
POLIO,MS,1967,TRUE,0.08
POLIO,MT,1928,FALSE,11.58
POLIO,MT,1929,FALSE,1.33
POLIO,MT,1930,FALSE,3.56
POLIO,MT,1931,FALSE,11.01
POLIO,MT,1932,FALSE,1.33
POLIO,MT,1933,FALSE,2
POLIO,MT,1934,FALSE,59.06
POLIO,MT,1935,FALSE,1.44
POLIO,MT,1936,FALSE,2.6999999999999997
POLIO,MT,1937,FALSE,5.22
POLIO,MT,1938,FALSE,10.68
POLIO,MT,1939,FALSE,3.87
POLIO,MT,1940,FALSE,10.42
POLIO,MT,1941,FALSE,5.28
POLIO,MT,1942,FALSE,2.32
POLIO,MT,1943,FALSE,3.38
POLIO,MT,1944,FALSE,6.72
POLIO,MT,1945,FALSE,15.11
POLIO,MT,1946,FALSE,20.29
POLIO,MT,1947,FALSE,6.03
POLIO,MT,1948,FALSE,11.39
POLIO,MT,1949,FALSE,17.95
POLIO,MT,1950,FALSE,7.8100000000000005
POLIO,MT,1951,FALSE,22.53
POLIO,MT,1952,FALSE,38.06
POLIO,MT,1953,FALSE,40.39
POLIO,MT,1954,FALSE,28.64
POLIO,MT,1955,FALSE,23.25
POLIO,MT,1956,FALSE,8.93
POLIO,MT,1957,FALSE,2.1
POLIO,MT,1958,FALSE,10.05
POLIO,MT,1959,FALSE,1.5
POLIO,MT,1960,FALSE,3.51
POLIO,MT,1961,FALSE,0.56
POLIO,MT,1962,FALSE,0.72
POLIO,MT,1964,TRUE,0
POLIO,NC,1928,FALSE,1.48
POLIO,NC,1929,FALSE,4.25
POLIO,NC,1930,FALSE,2.76
POLIO,NC,1931,FALSE,3.27
POLIO,NC,1932,FALSE,1.63
POLIO,NC,1933,FALSE,0.8999999999999999
POLIO,NC,1934,FALSE,1.3499999999999999
POLIO,NC,1935,FALSE,20.35
POLIO,NC,1936,FALSE,1.53
POLIO,NC,1937,FALSE,3.1799999999999997
POLIO,NC,1938,FALSE,2.13
POLIO,NC,1939,FALSE,3.17
POLIO,NC,1940,FALSE,2.41
POLIO,NC,1941,FALSE,3.8400000000000003
POLIO,NC,1942,FALSE,2.34
POLIO,NC,1943,FALSE,1.03
POLIO,NC,1944,FALSE,19.93
POLIO,NC,1945,FALSE,5.89
POLIO,NC,1946,FALSE,4.23
POLIO,NC,1947,FALSE,7.68
POLIO,NC,1948,FALSE,58.2
POLIO,NC,1949,FALSE,6.3500000000000005
POLIO,NC,1950,FALSE,18.45
POLIO,NC,1951,FALSE,7.7700000000000005
POLIO,NC,1952,FALSE,25.62
POLIO,NC,1953,FALSE,22.6
POLIO,NC,1954,FALSE,17.86
POLIO,NC,1955,FALSE,10.03
POLIO,NC,1956,FALSE,7.98
POLIO,NC,1957,FALSE,5.21
POLIO,NC,1958,FALSE,2.49
POLIO,NC,1959,FALSE,4.25
POLIO,NC,1960,FALSE,2.13
POLIO,NC,1961,FALSE,0.43
POLIO,NC,1962,FALSE,0.28
POLIO,NC,1963,TRUE,0.16
POLIO,NC,1964,TRUE,0.24
POLIO,NC,1967,TRUE,0.02
POLIO,NC,1968,TRUE,0.02
POLIO,ND,1928,FALSE,20.41
POLIO,ND,1929,FALSE,2.4
POLIO,ND,1930,FALSE,6.33
POLIO,ND,1931,FALSE,5.29
POLIO,ND,1932,FALSE,5.07
POLIO,ND,1933,FALSE,12.77
POLIO,ND,1934,FALSE,1.95
POLIO,ND,1935,FALSE,2.4
POLIO,ND,1936,FALSE,2.85
POLIO,ND,1937,FALSE,1.37
POLIO,ND,1938,FALSE,1.16
POLIO,ND,1939,FALSE,3.15
POLIO,ND,1940,FALSE,3.29
POLIO,ND,1941,FALSE,3.3200000000000003
POLIO,ND,1942,FALSE,2.73
POLIO,ND,1943,FALSE,3.81
POLIO,ND,1944,FALSE,8.41
POLIO,ND,1945,FALSE,3.2
POLIO,ND,1946,FALSE,56.95
POLIO,ND,1947,FALSE,21.63
POLIO,ND,1948,FALSE,23.349999999999998
POLIO,ND,1949,FALSE,75.43
POLIO,ND,1950,FALSE,6.2700000000000005
POLIO,ND,1951,FALSE,15.58
POLIO,ND,1952,FALSE,42.160000000000004
POLIO,ND,1953,FALSE,32.48
POLIO,ND,1954,FALSE,19.419999999999998
POLIO,ND,1955,FALSE,10.39
POLIO,ND,1956,FALSE,6.69
POLIO,ND,1957,FALSE,1.79
POLIO,ND,1958,FALSE,7.8100000000000005
POLIO,ND,1959,FALSE,2.27
POLIO,ND,1960,FALSE,2.07
POLIO,ND,1961,FALSE,0.8
POLIO,ND,1962,FALSE,0.79
POLIO,ND,1963,TRUE,0
POLIO,ND,1964,TRUE,0.15
POLIO,NE,1928,FALSE,2.75
POLIO,NE,1929,FALSE,0.6300000000000001
POLIO,NE,1930,FALSE,20.71
POLIO,NE,1931,FALSE,2.62
POLIO,NE,1932,FALSE,2.13
POLIO,NE,1933,FALSE,1.78
POLIO,NE,1934,FALSE,1.48
POLIO,NE,1935,FALSE,0.92
POLIO,NE,1936,FALSE,1.53
POLIO,NE,1937,FALSE,16.080000000000002
POLIO,NE,1938,FALSE,5.93
POLIO,NE,1939,FALSE,4.55
POLIO,NE,1940,FALSE,10.54
POLIO,NE,1941,FALSE,1.23
POLIO,NE,1942,FALSE,8.42
POLIO,NE,1943,FALSE,10.05
POLIO,NE,1944,FALSE,7.48
POLIO,NE,1945,FALSE,8.63
POLIO,NE,1946,FALSE,41.18
POLIO,NE,1947,FALSE,20.66
POLIO,NE,1948,FALSE,54.64
POLIO,NE,1949,FALSE,51.45
POLIO,NE,1950,FALSE,33.05
POLIO,NE,1951,FALSE,33.01
POLIO,NE,1952,FALSE,129.52
POLIO,NE,1953,FALSE,17.77
POLIO,NE,1954,FALSE,54.33
POLIO,NE,1955,FALSE,19.88
POLIO,NE,1956,FALSE,13.92
POLIO,NE,1957,FALSE,5.44
POLIO,NE,1958,FALSE,2.5
POLIO,NE,1959,FALSE,6.7
POLIO,NE,1960,FALSE,1.05
POLIO,NE,1961,FALSE,0.49000000000000005
POLIO,NE,1962,FALSE,0.55
POLIO,NE,1963,TRUE,0.07
POLIO,NE,1965,TRUE,0.28
POLIO,NH,1928,FALSE,4.47
POLIO,NH,1929,FALSE,1.49
POLIO,NH,1930,FALSE,5.51
POLIO,NH,1931,FALSE,13.62
POLIO,NH,1932,FALSE,1.05
POLIO,NH,1933,FALSE,2.31
POLIO,NH,1934,FALSE,1.89
POLIO,NH,1935,FALSE,11.85
POLIO,NH,1936,FALSE,0.84
POLIO,NH,1937,FALSE,4.6
POLIO,NH,1938,FALSE,1.54
POLIO,NH,1939,FALSE,2.75
POLIO,NH,1940,FALSE,0.8
POLIO,NH,1941,FALSE,6.1
POLIO,NH,1942,FALSE,3.2199999999999998
POLIO,NH,1943,FALSE,2.17
POLIO,NH,1944,FALSE,12.85
POLIO,NH,1945,FALSE,5.8
POLIO,NH,1946,FALSE,25.07
POLIO,NH,1947,FALSE,7.4
POLIO,NH,1948,FALSE,4.13
POLIO,NH,1949,FALSE,34.15
POLIO,NH,1950,FALSE,4.35
POLIO,NH,1951,FALSE,7.02
POLIO,NH,1952,FALSE,9.64
POLIO,NH,1953,FALSE,21.03
POLIO,NH,1954,FALSE,17.29
POLIO,NH,1955,FALSE,35.38
POLIO,NH,1956,FALSE,1.24
POLIO,NH,1957,FALSE,1.03
POLIO,NH,1958,FALSE,0.6900000000000001
POLIO,NH,1959,FALSE,0.34
POLIO,NH,1961,FALSE,0.48
POLIO,NJ,1928,FALSE,2.34
POLIO,NJ,1929,FALSE,1.59
POLIO,NJ,1930,FALSE,1.37
POLIO,NJ,1931,FALSE,24.37
POLIO,NJ,1932,FALSE,8.96
POLIO,NJ,1933,FALSE,5.93
POLIO,NJ,1934,FALSE,1.58
POLIO,NJ,1935,FALSE,12.71
POLIO,NJ,1936,FALSE,0.61
POLIO,NJ,1937,FALSE,3.97
POLIO,NJ,1938,FALSE,1.73
POLIO,NJ,1939,FALSE,5.62
POLIO,NJ,1940,FALSE,2.69
POLIO,NJ,1941,FALSE,7.87
POLIO,NJ,1942,FALSE,5.08
POLIO,NJ,1943,FALSE,2.74
POLIO,NJ,1944,FALSE,11.28
POLIO,NJ,1945,FALSE,21.8
POLIO,NJ,1946,FALSE,9.14
POLIO,NJ,1947,FALSE,6.03
POLIO,NJ,1948,FALSE,16.65
POLIO,NJ,1949,FALSE,31.26
POLIO,NJ,1950,FALSE,18.16
POLIO,NJ,1951,FALSE,8.96
POLIO,NJ,1952,FALSE,12.75
POLIO,NJ,1953,FALSE,14.53
POLIO,NJ,1954,FALSE,16.96
POLIO,NJ,1955,FALSE,11.37
POLIO,NJ,1956,FALSE,3.86
POLIO,NJ,1957,FALSE,1.3800000000000001
POLIO,NJ,1958,FALSE,5.05
POLIO,NJ,1959,FALSE,1.12
POLIO,NJ,1960,FALSE,1.43
POLIO,NJ,1961,FALSE,0.48
POLIO,NJ,1962,FALSE,0.1
POLIO,NJ,1963,TRUE,0.07
POLIO,NJ,1964,TRUE,0.06
POLIO,NJ,1965,TRUE,0.03
POLIO,NM,1928,FALSE,4.32
POLIO,NM,1929,FALSE,2.16
POLIO,NM,1930,FALSE,7.92
POLIO,NM,1931,FALSE,3.45
POLIO,NM,1932,FALSE,2.3000000000000003
POLIO,NM,1933,FALSE,1.98
POLIO,NM,1934,FALSE,3.93
POLIO,NM,1935,FALSE,2.1
POLIO,NM,1936,FALSE,6.09
POLIO,NM,1937,FALSE,5.2
POLIO,NM,1938,FALSE,2.6
POLIO,NM,1939,FALSE,62.699999999999996
POLIO,NM,1940,FALSE,5.57
POLIO,NM,1941,FALSE,1.6
POLIO,NM,1942,FALSE,4.9
